1,2.6610250,2.6242760,2.7012740,0.4907675,0.4785490,0.4933681,,,,,,
1,2.6603190,2.6246610,2.7007000,0.4911136,0.4787216,0.4925841,,,,,,
1,2.6588240,2.6234140,2.6993730,0.4907824,0.4780662,0.4924988,,,,,,
1,2.6593590,2.6234960,2.7002140,0.4909006,0.4778042,0.4928816,,,,,,
1,2.6599180,2.6245270,2.7018760,0.4911553,0.4781739,0.4923389,,,,,,
1,2.6607130,2.6242780,2.7005930,0.4912516,0.4782521,0.4925644,,,,,,
1,2.6600790,2.6234790,2.6996370,0.4908446,0.4781620,0.4926641,,,,,,
1,2.6591100,2.6238360,2.6998830,0.4906552,0.4780388,0.4923748,,,,,,
1,2.6606780,2.6243410,2.7004300,0.4913352,0.4774227,0.4927595,,,,,,
1,2.6610250,2.6242760,2.7012740,0.4907675,0.4785490,0.4933681,,,,,,
1,2.6535080,2.6189270,2.6952690,0.6115847,0.5970140,0.6095109,,,,,,
1,2.6560900,2.6193060,2.6958860,0.6115017,0.5960048,0.6103757,,,,,,
1,2.6551850,2.6201710,2.6958620,0.6117206,0.5968010,0.6094408,,,,,,
1,2.6549370,2.6196180,2.6959000,0.6114231,0.5967827,0.6096965,,,,,,
1,2.6557880,2.6198760,2.6952170,0.6120566,0.5962501,0.6095838,,,,,,
1,2.6552320,2.6205710,2.6956420,0.6120045,0.5961067,0.6097577,,,,,,
1,2.6555190,2.6199500,2.6960130,0.6117751,0.5963824,0.6097241,,,,,,
1,2.6553800,2.6211870,2.6964680,0.6115075,0.5971830,0.6089038,,,,,,
1,2.6552400,2.6207780,2.6960970,0.6114631,0.5966644,0.6093523,,,,,,
1,2.6541090,2.6177000,2.6960320,0.6112516,0.5972841,0.6095978,,,,,,
1,2.6529490,2.6175020,2.6917550,0.6799970,0.6630695,0.6758840,,,,,,
1,2.6539470,2.6184600,2.6930900,0.6802169,0.6630145,0.6758427,,,,,,
1,2.6546460,2.6195460,2.6940690,0.6801607,0.6630943,0.6760761,,,,,,
1,2.6535760,2.6191660,2.6929640,0.6800552,0.6637426,0.6757043,,,,,,
1,2.6548400,2.6205610,2.6942370,0.6799366,0.6642037,0.6756256,,,,,,
1,2.6557500,2.6215060,2.6960750,0.6797796,0.6641113,0.6756669,,,,,,
1,2.6526860,2.6196270,2.6928550,0.6804986,0.6638437,0.6753921,,,,,,
1,2.6533930,2.6196080,2.6924570,0.6804592,0.6633366,0.6759489,,,,,,
1,2.6540180,2.6194070,2.6923620,0.6803204,0.6632937,0.6759761,,,,,,
1,2.6541600,2.6186700,2.6925200,0.6800834,0.6631575,0.6757772,,,,,,
1,2.6516320,2.6181000,2.6924590,0.7442518,0.7277177,0.7385438,,,,,,
1,2.6512180,2.6180530,2.6912950,0.7447775,0.7273625,0.7387410,,,,,,
1,2.6503450,2.6167020,2.6898260,0.7448472,0.7271636,0.7396483,,,,,,
1,2.6508340,2.6169070,2.6902930,0.7445992,0.7273633,0.7399066,,,,,,
1,2.6504280,2.6163990,2.6901590,0.7444701,0.7278600,0.7399503,,,,,,
1,2.6513110,2.6174850,2.6911840,0.7447671,0.7276557,0.7399828,,,,,,
1,2.6515680,2.6178530,2.6916330,0.7451041,0.7279310,0.7398077,,,,,,
1,2.6521780,2.6190330,2.6931820,0.7453230,0.7283805,0.7391569,,,,,,
1,2.6535150,2.6192570,2.6936020,0.7455138,0.7279445,0.7393124,,,,,,
1,2.6503400,2.6167130,2.6901600,0.7459358,0.7284408,0.7394889,,,,,,
1,2.6973220,2.6493260,2.6959520,0.4344140,0.4142901,0.4124829,,,,,,
1,2.6967930,2.6488610,2.6943070,0.4350086,0.4139784,0.4129565,,,,,,
1,2.6971420,2.6485010,2.6949200,0.4344819,0.4135517,0.4123409,,,,,,
1,2.6971970,2.6485990,2.6949380,0.4337505,0.4135587,0.4126464,,,,,,
1,2.6965650,2.6485510,2.6947510,0.4345582,0.4141480,0.4136380,,,,,,
1,2.6961840,2.6483840,2.6962250,0.4334154,0.4146245,0.4135129,,,,,,
1,2.6959670,2.6483920,2.6948970,0.4328751,0.4138973,0.4135326,,,,,,
1,2.6965620,2.6480190,2.6959780,0.4344367,0.4144415,0.4141197,,,,,,
1,2.6962260,2.6481790,2.6969420,0.4341586,0.4144010,0.4131020,,,,,,
1,2.6972680,2.6486630,2.6964950,0.4333051,0.4137648,0.4131066,,,,,,
1,2.6973650,2.6489820,2.6962560,0.4343351,0.4144157,0.4133662,,,,,,
1,2.6967130,2.6484030,2.6958080,0.4345100,0.4140275,0.4128283,,,,,,
1,2.6971530,2.6479730,2.6957330,0.4130617,0.4215126,0.4117201,,,,,,
1,2.6964360,2.6483030,2.6772400,0.4153801,0.4021312,0.4133645,,,,,,
1,2.6970990,2.6485100,2.6766380,0.4154756,0.4015450,0.4129759,,,,,,
1,2.6973600,2.6491930,2.6757090,0.4147182,0.4011172,0.4120305,,,,,,
1,2.6964630,2.6491310,2.6718530,0.4529331,0.4341953,0.4506550,,,,,,
1,2.6967570,2.6487820,2.6662600,0.5218772,0.4979789,0.5183506,,,,,,
1,2.6956430,2.6486850,2.6640890,0.5214739,0.4979619,0.5183697,,,,,,
1,2.6957270,2.6488450,2.6645360,0.5217751,0.4978073,0.5178254,,,,,,
1,2.6957430,2.6486560,2.6645140,0.5231938,0.4972155,0.5175851,,,,,,
1,2.6965130,2.6490030,2.6653310,0.5235548,0.4969910,0.5186568,,,,,,
1,2.6957110,2.6488520,2.6852610,0.4036345,0.4230579,0.4139806,,,,,,
1,2.6951240,2.6487840,2.6864630,0.4039669,0.4234286,0.4132729,,,,,,
1,2.6465490,2.6489020,2.6866720,0.4039952,0.4230519,0.4131241,,,,,,
1,2.6416930,2.6000130,2.6872350,0.4044011,0.4235151,0.4132784,,,,,,
1,2.6417890,2.5995560,2.6889950,0.4046342,0.4240693,0.4143183,,,,,,
1,2.6395790,2.5979770,2.6883440,0.4048383,0.4239191,0.4146179,,,,,,
1,2.6398550,2.5984430,2.6890930,0.4050134,0.4242126,0.4145411,,,,,,
1,2.6390500,2.5975990,2.6898920,0.4047301,0.4245637,0.4150462,,,,,,
1,2.6391270,2.5975830,2.6899940,0.4132204,0.4327742,0.4234085,,,,,,
1,2.6387140,2.5966480,2.6864460,0.4178508,0.4371500,0.4279297,,,,,,
1,2.6373640,2.5959230,2.6895170,0.4182805,0.4375683,0.4283726,,,,,,
1,2.6348760,2.5936000,2.6885030,0.4179565,0.4377481,0.4281828,,,,,,
1,2.6346640,2.5935090,2.6900730,0.4185042,0.4379684,0.4286435,,,,,,
1,2.6341390,2.5915100,2.6901110,0.4182101,0.4375099,0.4285923,,,,,,
1,2.6339870,2.5909330,2.6902230,0.4180262,0.4374910,0.4286480,,,,,,
1,2.6342480,2.5909490,2.6904870,0.4183157,0.4373334,0.4283918,,,,,,
1,2.6340750,2.5910300,2.6906130,0.4178572,0.4375141,0.4277986,,,,,,
1,2.6346770,2.5915100,2.6892160,0.4176738,0.4373995,0.4275657,,,,,,
1,2.6344200,2.5911730,2.6909750,0.4184826,0.4374706,0.4282448,,,,,,
1,2.6346340,2.5921610,2.6897440,0.4177855,0.4369351,0.4287377,,,,,,
1,2.6345490,2.5920670,2.6921920,0.4156703,0.4342401,0.4262839,,,,,,
1,2.6520890,2.6411200,2.6800100,0.5457847,0.5656723,0.5598875,,,,,,
1,2.6512760,2.6397240,2.6822930,0.5426228,0.5620964,0.5561645,,,,,,
1,2.6511270,2.6406160,2.6816540,0.5426836,0.5617902,0.5565209,,,,,,
1,2.6519250,2.6408710,2.6927610,0.4156144,0.4342483,0.4264356,,,,,,
1,2.6534490,2.6432860,2.6937670,0.4158215,0.4343628,0.4259275,,,,,,
1,2.6526230,2.6423120,2.6928960,0.4149959,0.4345885,0.4260514,,,,,,
1,2.6532410,2.6417180,2.6926960,0.4154069,0.4349161,0.4256034,,,,,,
1,2.6526210,2.6421020,2.6928590,0.4153117,0.4351994,0.4256902,,,,,,
1,2.6525790,2.6421740,2.6923370,0.4150669,0.4349843,0.4257393,,,,,,
1,2.6534310,2.6425230,2.6929340,0.4151706,0.4352474,0.4261055,,,,,,
1,2.6541090,2.6429600,2.6916610,0.4149314,0.4349117,0.4261536,,,,,,
1,2.6541020,2.6423430,2.6932100,0.4156473,0.4350146,0.4262911,,,,,,
1,2.6531370,2.6425890,2.6915240,0.4157361,0.4344165,0.4259987,,,,,,
1,2.6537780,2.6430970,2.6756620,0.6204120,0.6393502,0.6342357,,,,,,
1,2.6541940,2.6435740,2.6754080,0.6801454,0.6987316,0.6951651,,,,,,
1,2.6554900,2.6436520,2.6756950,0.6775750,0.6959341,0.6925480,,,,,,
1,2.6560630,2.6450240,2.6750570,0.6747949,0.6932238,0.6903382,,,,,,
1,2.6559190,2.6449590,2.6732810,0.6715187,0.6910382,0.6873876,,,,,,
1,2.6551330,2.6442900,2.6757550,0.6700318,0.6890166,0.6850387,,,,,,
1,2.6539880,2.6431410,2.6751850,0.6694633,0.6871263,0.6848475,,,,,,
1,2.6565800,2.6445990,2.6763140,0.6675897,0.6859077,0.6824200,,,,,,
1,2.6570520,2.6457920,2.6744770,0.6656589,0.6838555,0.6810809,,,,,,
1,2.6568850,2.6452480,2.6745480,0.6651244,0.6838646,0.6807088,,,,,,
1,2.6562380,2.6451650,2.6736690,0.6640027,0.6829661,0.6795630,,,,,,
1,2.6564900,2.6458860,2.6731250,0.6628118,0.6822056,0.6787031,,,,,,
1,2.6584500,2.6469580,2.6743160,0.6615382,0.6801103,0.6765433,,,,,,
1,2.6576100,2.6465700,2.6742710,0.6614415,0.6801440,0.6765336,,,,,,
1,2.6573950,2.6461120,2.6721640,0.7466173,0.7661240,0.7626198,,,,,,
1,2.6583660,2.6469660,2.6710930,0.7430073,0.7622910,0.7589417,,,,,,
1,2.6579330,2.6464380,2.6712850,0.7379000,0.7576979,0.7534468,,,,,,
1,2.6576070,2.6459900,2.6699590,0.7382876,0.7566167,0.7541529,,,,,,
1,2.6571140,2.6460700,2.6709230,0.7452279,0.7477898,0.7423192,,,,,,
1,2.6565560,2.6455070,2.6712490,0.7507145,0.7392567,0.7430079,,,,,,
1,2.6556580,2.6451000,2.6875790,0.7521474,0.7250581,0.7523645,,,,,,
1,2.6550220,2.6437880,2.6882660,0.7491037,0.7237691,0.7506114,,,,,,
1,2.6550420,2.6442890,2.6876820,0.7481878,0.7232290,0.7483666,,,,,,
1,2.6555000,2.6445120,2.6887140,0.7490288,0.7239705,0.7500601,,,,,,
1,2.6571900,2.6461070,2.6899960,0.7481137,0.7227195,0.7501977,,,,,,
1,2.6584170,2.6470340,2.6908140,0.7450285,0.7190654,0.7466480,,,,,,
1,2.6579960,2.6453840,2.6896300,0.8143297,0.7855652,0.8147647,,,,,,
1,2.6584780,2.6463190,2.7079830,0.4276760,0.4178647,0.4412994,,,,,,
1,2.6590290,2.6475990,2.7094540,0.4170238,0.4083359,0.4316729,,,,,,
1,2.6561460,2.6449190,2.7107320,0.4181483,0.4094471,0.4324603,,,,,,
1,2.6531720,2.6429730,2.7109610,0.4180101,0.4094621,0.4324501,,,,,,
1,2.6544180,2.6430440,2.7107330,0.4182363,0.4100225,0.4325742,,,,,,
1,2.6554610,2.6449230,2.7105310,0.4189846,0.4105237,0.4327792,,,,,,
1,2.6545010,2.6443460,2.7118900,0.4191359,0.4113073,0.4327083,,,,,,
1,2.6538470,2.6437220,2.7122640,0.4188605,0.4113317,0.4327599,,,,,,
1,2.6582050,2.6464810,2.7088750,0.4280554,0.4194082,0.4410295,,,,,,
1,2.6595360,2.6470710,2.7083100,0.4513036,0.4393579,0.4629260,,,,,,
1,2.6596330,2.6474910,2.7075070,0.4431409,0.4316343,0.4550797,,,,,,
1,2.6598420,2.6473470,2.7079870,0.4454578,0.4339773,0.4565783,,,,,,
1,2.6592310,2.6469480,2.7069610,0.4508948,0.4388415,0.4624864,,,,,,
1,2.6585190,2.6460970,2.7074440,0.4609749,0.4475574,0.4728047,,,,,,
1,2.6575810,2.6462910,2.7035510,0.4942202,0.4782696,0.5032329,,,,,,
1,2.6577640,2.6461670,2.7028050,0.5118090,0.4954570,0.5203554,,,,,,
1,2.6586640,2.6473730,2.7121370,0.4259365,0.4170007,0.4385732,,,,,,
1,2.6578010,2.6471480,2.7111550,0.4262641,0.4170549,0.4393252,,,,,,
1,2.6579860,2.6460440,2.7112890,0.4262034,0.4232072,0.4375025,,,,,,
1,2.6574160,2.6465750,2.6950970,0.4296375,0.4253608,0.4291741,,,,,,
1,2.6582940,2.6473730,2.6944920,0.4252739,0.4268809,0.4297068,,,,,,
1,2.6585630,2.6478550,2.6951260,0.4263157,0.4267686,0.4297866,,,,,,
1,2.6589650,2.6476780,2.6866540,0.5380160,0.5347058,0.5378957,,,,,,
1,2.6584530,2.6463740,2.6865010,0.5385297,0.5351173,0.5391469,,,,,,
1,2.6592590,2.6474410,2.6859790,0.5382825,0.5352463,0.5390682,,,,,,
1,2.6594120,2.6480360,2.6954000,0.4264752,0.4269881,0.4295657,,,,,,
1,2.6597890,2.6475790,2.6968190,0.4270584,0.4271924,0.4297657,,,,,,
1,2.6589940,2.6468270,2.6970900,0.4273545,0.4278249,0.4307352,,,,,,
1,2.6535130,2.6421900,2.6976200,0.4277468,0.4283656,0.4305478,,,,,,
1,2.6503080,2.6403490,2.6968750,0.4277991,0.4282332,0.4313022,,,,,,
1,2.6499640,2.6398670,2.6964190,0.4277886,0.4283571,0.4313133,,,,,,
2,2.6390520,2.5931930,2.6670100,0.0062597,0.6447509,0.6415373,,,,,,
2,2.6441090,2.5973270,2.6696480,0.0061618,0.6439990,0.6405873,,,,,,
2,2.6476250,2.5988150,2.6716260,0.0061937,0.6435176,0.6402169,,,,,,
2,2.6479630,2.5991530,2.6720900,0.0062368,0.6425905,0.6393902,,,,,,
2,2.6518490,2.6018440,2.6731320,0.0061560,0.6422666,0.6390100,,,,,,
2,2.6508160,2.6016610,2.6737220,0.0061230,0.6415480,0.6385528,,,,,,
2,2.6280870,2.6025450,2.6723840,0.0061942,0.6407932,0.6373292,,,,,,
2,2.6496810,2.6034040,2.6744000,0.0060545,0.6397968,0.6364630,,,,,,
2,2.6506620,2.6045710,2.6754840,0.0060614,0.6391505,0.6359752,,,,,,
2,2.6503470,2.6047590,2.6750320,0.0061104,0.6387148,0.6352944,,,,,,
2,2.6253390,2.6245410,2.6698390,0.6252548,0.0145094,0.6125097,,,,,,
2,2.6217240,2.6239700,2.6680560,0.6244646,0.0146452,0.6116280,,,,,,
2,2.6221850,2.6233760,2.6680530,0.6242134,0.0145427,0.6114829,,,,,,
2,2.6215970,2.6235560,2.6681600,0.6240045,0.0144969,0.6110426,,,,,,
2,2.6189580,2.6197060,2.6656760,0.6227452,0.0145174,0.6098157,,,,,,
2,2.6191200,2.6214970,2.6674740,0.6227121,0.0144180,0.6098734,,,,,,
2,2.6186310,2.6210980,2.6666700,0.6226041,0.0142608,0.6097428,,,,,,
2,2.6178200,2.6197490,2.6657580,0.6222544,0.0142060,0.6092628,,,,,,
2,2.6240210,2.6242000,2.6694750,0.6250926,0.0145195,0.6122303,,,,,,
2,2.6222690,2.6245480,2.6693420,0.6243864,0.0144204,0.6116893,,,,,,
2,2.6247020,2.6085640,2.6608880,0.6228240,0.6266529,0.0142696,,,,,,
2,2.6251520,2.6105230,2.6614650,0.6229203,0.6269173,0.0142131,,,,,,
2,2.6269520,2.6116470,2.6614330,0.6232172,0.6272398,0.0142552,,,,,,
2,2.6275800,2.6112880,2.6615620,0.6231534,0.6270218,0.0143278,,,,,,
2,2.6295680,2.6115940,2.6630840,0.6234588,0.6272577,0.0142738,,,,,,
2,2.6287320,2.6127570,2.6628170,0.6235110,0.6273411,0.0143363,,,,,,
2,2.6282820,2.6140130,2.6603880,0.6229229,0.6266871,0.0144627,,,,,,
2,2.6248510,2.6082320,2.6607880,0.6226623,0.6263832,0.0141404,,,,,,
2,2.6257610,2.6107690,2.6609250,0.6231158,0.6270782,0.0142361,,,,,,
2,2.6278370,2.6115710,2.6617990,0.6231391,0.6271357,0.0143238,,,,,,
2,2.6510620,2.6416400,2.6954830,0.0059256,0.6356860,0.6395525,,,,,,
2,2.6521710,2.6420290,2.6955080,0.0059842,0.6359173,0.6396987,,,,,,
2,2.6515110,2.6414840,2.6960720,0.0058670,0.6360843,0.6400133,,,,,,
2,2.6512700,2.6412220,2.7216910,0.6358515,0.0180078,0.6350757,,,,,,
2,2.6506340,2.6409980,2.7232180,0.6362488,0.0181810,0.6353615,,,,,,
2,2.6505860,2.6407800,2.7214070,0.6353304,0.0181311,0.6345674,,,,,,
2,2.6486570,2.6390170,2.7215680,0.6355910,0.0183736,0.6347775,,,,,,
2,2.6489830,2.6398540,2.7205250,0.6355465,0.0181334,0.6347592,,,,,,
2,2.6495590,2.6398710,2.7161510,0.6340056,0.6385465,0.0085759,,,,,,
2,2.6499840,2.6401350,2.7174180,0.6343415,0.6389635,0.0085832,,,,,,
2,2.6495570,2.6394090,2.7165750,0.6340744,0.6385038,0.0084875,,,,,,
2,2.6505350,2.6393660,2.7166510,0.6339869,0.6386513,0.0087568,,,,,,
2,2.6514000,2.6412980,2.7169030,0.6342775,0.6388557,0.0086837,,,,,,
2,2.6503170,2.6400770,2.7177480,0.6341964,0.6387232,0.0088640,,,,,,
2,2.6485140,2.6384970,2.7167450,0.6342112,0.6387797,0.0087673,,,,,,
2,2.6492910,2.6392540,2.6902040,0.0059362,0.6855779,0.6894485,,,,,,
2,2.6491410,2.6390750,2.6908520,0.0059136,0.6855621,0.6894270,,,,,,
2,2.6488660,2.6391960,2.6921730,0.0059035,0.6861497,0.6898886,,,,,,
2,2.6473920,2.6382370,2.6945690,0.0058949,0.6868173,0.6908325,,,,,,
2,2.6489710,2.6391160,2.7179150,0.6882356,0.0174556,0.6873411,,,,,,
2,2.6491240,2.6392340,2.7179320,0.6885232,0.0173706,0.6877941,,,,,,
2,2.6489800,2.6391160,2.7172810,0.6887263,0.0175646,0.6878852,,,,,,
2,2.6481180,2.6388500,2.7181290,0.6887667,0.0173646,0.6880867,,,,,,
2,2.6486320,2.6385910,2.7181930,0.6888208,0.0171492,0.6880753,,,,,,
2,2.6460770,2.6368280,2.7181660,0.6887856,0.0172653,0.6878704,,,,,,
2,2.6455130,2.6366380,2.7193310,0.6867101,0.6909426,0.0090622,,,,,,
2,2.6455420,2.6369560,2.7195790,0.6869455,0.6910623,0.0090868,,,,,,
2,2.6459470,2.6381450,2.7206220,0.6871930,0.6913996,0.0090688,,,,,,
2,2.6464460,2.6367700,2.7210740,0.6873272,0.6913290,0.0090835,,,,,,
2,2.6444430,2.6357560,2.7211690,0.6877181,0.6916970,0.0092696,,,,,,
2,2.6459740,2.6372260,2.7208400,0.6875339,0.6915793,0.0091268,,,,,,
2,2.6454720,2.6367540,2.7205660,0.6876772,0.6915676,0.0089998,,,,,,
2,2.6702740,2.6365880,2.7216040,0.6873366,0.6913805,0.0091837,,,,,,
2,2.6739240,2.6359320,2.6877130,0.0056385,0.9767016,0.9808123,,,,,,
2,2.6741320,2.6192260,2.6875000,0.0054999,0.9851511,0.9892578,,,,,,
2,2.6753250,2.6011520,2.6874160,0.0056243,0.9886547,0.9928270,,,,,,
2,2.6751410,2.6011950,2.6850540,0.0055254,0.9916154,0.9955447,,,,,,
2,2.6741130,2.6007390,2.7084840,0.9889787,0.0168184,0.9888266,,,,,,
2,2.6749110,2.6004590,2.7082800,0.9847451,0.0165438,0.9847818,,,,,,
2,2.6747480,2.6002740,2.7084170,0.9873922,0.0164193,0.9874103,,,,,,
2,2.6746310,2.6002080,2.7083280,0.9892695,0.0165024,0.9892967,,,,,,
2,2.6741610,2.5992970,2.7195790,0.9884981,0.9909444,0.0088580,,,,,,
2,2.6764850,2.6006180,2.7190540,0.9897136,0.9923492,0.0087745,,,,,,
2,2.6768830,2.6020280,2.7193360,0.9908766,0.9934195,0.0089922,,,,,,
2,2.6771310,2.6011720,2.7193270,0.9885660,0.9911124,0.0090497,,,,,,
2,2.6759030,2.5995750,2.7206780,0.9902932,0.9927527,0.0091499,,,,,,
2,2.6794080,2.6039770,2.7029230,0.0044858,0.6300898,0.6338261,,,,,,
2,2.6840020,2.6078240,2.7015100,0.0045288,0.6297895,0.6334688,,,,,,
2,2.6861740,2.6093250,2.7000670,0.0053338,0.6299559,0.6335398,,,,,,
2,2.6875330,2.6083350,2.7243020,0.6288930,0.0049897,0.6274013,,,,,,
2,2.6871240,2.6093820,2.7233260,0.6288567,0.0048804,0.6273610,,,,,,
2,2.6874970,2.6098310,2.7239940,0.6289026,0.0047561,0.6273620,,,,,,
2,2.6869470,2.6097630,2.7240140,0.6291794,0.0047997,0.6275301,,,,,,
2,2.6868330,2.6096580,2.7203940,0.6249679,0.6285737,0.0131279,,,,,,
2,2.6883660,2.6088130,2.7214510,0.6251115,0.6287187,0.0131410,,,,,,
3,0.9225996,2.6208640,2.6251680,0.1721304,0.7720316,0.6629209,,,,,,
3,0.9211622,2.6194090,2.6246760,0.1717272,0.7721959,0.6629794,,,,,,
3,0.9207521,2.6206370,2.6242940,0.1718667,0.7717378,0.6624818,,,,,,
3,0.9199523,2.6220020,2.6259150,0.1724143,0.7726538,0.6631180,,,,,,
3,0.9195703,2.6214000,2.6265110,0.1721125,0.7724191,0.6627584,,,,,,
3,0.9191691,2.6219130,2.6252370,0.1726076,0.7722042,0.6627471,,,,,,
3,0.9218292,2.6203100,2.6255660,0.1718554,0.7723441,0.6629364,,,,,,
3,0.9206891,2.6187730,2.6241500,0.1719643,0.7718436,0.6629226,,,,,,
3,0.9199519,2.6207560,2.6255030,0.1718144,0.7720957,0.6626348,,,,,,
3,0.9198515,2.6216270,2.6253000,0.1720716,0.7721062,0.6626533,,,,,,
3,2.6004130,1.3035550,2.6678130,0.6857667,0.1734909,0.7607303,,,,,,
3,2.5992400,1.3015660,2.6672790,0.6852569,0.1739493,0.7607235,,,,,,
3,2.5965220,1.3003400,2.6660480,0.6847681,0.1735806,0.7603071,,,,,,
3,2.6006440,1.2994320,2.6657140,0.6858547,0.1730420,0.7598948,,,,,,
3,2.6019710,1.2993780,2.6678230,0.6856466,0.1731501,0.7605050,,,,,,
3,2.6024940,1.3009680,2.6717450,0.6862939,0.1745820,0.7623009,,,,,,
3,2.6047250,1.2996200,2.6705810,0.6863873,0.1737850,0.7614975,,,,,,
3,2.6044090,1.2996820,2.6712770,0.6857830,0.1733134,0.7606852,,,,,,
3,2.6008810,1.3024180,2.6676180,0.6858006,0.1737468,0.7610977,,,,,,
3,2.5921630,1.3009480,2.6669020,0.6834224,0.1747393,0.7604709,,,,,,
3,2.6399390,2.5785330,1.3693830,0.7661272,0.6655651,0.1651184,,,,,,
3,2.6379520,2.5788680,1.3677320,0.7660856,0.6655678,0.1649561,,,,,,
3,2.6363700,2.5789540,1.3667620,0.7656196,0.6651156,0.1649571,,,,,,
